
[Name]
Line 1

[Data]
X [ m ], Y [ m ], Z [ m ], C8h10.Mass Fraction, Density [ kg m^-3 ], Scalar 0, Scalar 1, Scalar 2, Temperature [ K ], User Defined Memory 0, User Defined Memory 1, User Defined Memory 10, User Defined Memory 11, User Defined Memory 12, User Defined Memory 13, User Defined Memory 14, User Defined Memory 2, User Defined Memory 3, User Defined Memory 4, User Defined Memory 5, User Defined Memory 6, User Defined Memory 7, User Defined Memory 8, User Defined Memory 9, Velocity [ m s^-1 ]
6.13556942e-03, 0.00000000e+00, 0.00000000e+00, 9.13259387e-02, 9.98921454e-01, 1.70308353e-12, 1.18405606e-19, 2.27812647e-12, 3.61948364e+02, 0.00000000e+00, 0.00000000e+00, 5.69194855e-24, 3.11583253e-17, 1.92701086e-01, 1.92701086e-01, 0.00000000e+00, 3.87611697e-24, 6.63857080e-10, 3.73164606e+00, 3.96481621e-14, 1.69255659e-16, 2.46548450e-32, 1.70133944e-07, 3.10092942e-22, 6.68467484e+01
6.22102898e-03, 0.00000000e+00, 0.00000000e+00, 9.26032364e-02, 9.98034954e-01, 1.77821592e-12, 1.44210914e-19, 2.47340039e-12, 3.62586914e+02, 0.00000000e+00, 0.00000000e+00, 6.82546042e-24, 3.79644369e-17, 1.97366640e-01, 1.97366640e-01, 0.00000000e+00, 4.38284690e-24, 7.28053784e-10, 3.88158655e+00, 4.35565077e-14, 1.76540089e-16, 3.26096151e-32, 1.77456187e-07, 3.50631936e-22, 6.69905243e+01
6.30678656e-03, 0.00000000e+00, 0.00000000e+00, 9.14956406e-02, 9.87874746e-01, 1.86347422e-12, 1.64497014e-19, 2.66956964e-12, 3.66652100e+02, 0.00000000e+00, 0.00000000e+00, 7.90164813e-24, 4.32529434e-17, 2.03290969e-01, 2.03290969e-01, 0.00000000e+00, 4.85526966e-24, 8.37955094e-10, 3.95568085e+00, 4.57459896e-14, 1.83108777e-16, 6.26305153e-32, 1.84058948e-07, 3.88426350e-22, 7.00400848e+01
6.39284216e-03, 0.00000000e+00, 0.00000000e+00, 8.93888697e-02, 9.74443614e-01, 1.95463068e-12, 1.80292687e-19, 2.86881586e-12, 3.71973328e+02, 0.00000000e+00, 0.00000000e+00, 8.97050496e-24, 4.73145027e-17, 2.09798351e-01, 2.09798351e-01, 0.00000000e+00, 5.32459457e-24, 9.66796199e-10, 3.98251033e+00, 4.70657279e-14, 1.89451214e-16, 1.30968502e-31, 1.90434307e-07, 4.25973024e-22, 7.47464600e+01
6.47919765e-03, 0.00000000e+00, 0.00000000e+00, 8.70064944e-02, 9.60369170e-01, 2.05345550e-12, 1.93527176e-19, 3.08191667e-12, 3.77565979e+02, 0.00000000e+00, 0.00000000e+00, 1.01296651e-23, 5.06689947e-17, 2.16499731e-01, 2.16499731e-01, 0.00000000e+00, 5.83711750e-24, 1.10372411e-09, 3.98180318e+00, 4.81583225e-14, 1.96152608e-16, 2.71128054e-31, 1.97170493e-07, 4.66975768e-22, 8.03710098e+01
6.56585349e-03, 0.00000000e+00, 0.00000000e+00, 8.46321285e-02, 9.46509719e-01, 2.16945862e-12, 2.06028874e-19, 3.33009900e-12, 3.83090576e+02, 0.00000000e+00, 0.00000000e+00, 1.15455371e-23, 5.38010281e-17, 2.23248899e-01, 2.23248899e-01, 0.00000000e+00, 6.47363753e-24, 1.25113886e-09, 3.96246910e+00, 4.95190098e-14, 2.04237656e-16, 5.43084409e-31, 2.05297454e-07, 5.17898519e-22, 8.64281006e+01
6.65281108e-03, 0.00000000e+00, 0.00000000e+00, 8.23812559e-02, 9.33167398e-01, 2.32306492e-12, 2.19651349e-19, 3.65282414e-12, 3.88447601e+02, 0.00000000e+00, 0.00000000e+00, 1.35412203e-23, 5.71991092e-17, 2.30037093e-01, 2.30037093e-01, 0.00000000e+00, 7.39469062e-24, 1.42281309e-09, 3.92558503e+00, 5.17395033e-14, 2.15603396e-16, 1.05655219e-30, 2.16722214e-07, 5.91584186e-22, 9.25989914e+01
6.74007088e-03, 0.00000000e+00, 0.00000000e+00, 8.03469047e-02, 9.20603454e-01, 2.55234809e-12, 2.36768973e-19, 4.12295805e-12, 3.93565399e+02, 0.00000000e+00, 0.00000000e+00, 1.67982534e-23, 6.14861746e-17, 2.36910626e-01, 2.36910626e-01, 0.00000000e+00, 8.93753847e-24, 1.64647862e-09, 3.86692715e+00, 5.57795827e-14, 2.33673150e-16, 2.00430344e-30, 2.34885746e-07, 7.15013528e-22, 9.86931458e+01
6.82763522e-03, 0.00000000e+00, 0.00000000e+00, 7.85769671e-02, 9.08875287e-01, 2.92493091e-12, 2.61045380e-19, 4.87339336e-12, 3.98410980e+02, 0.00000000e+00, 0.00000000e+00, 2.28318119e-23, 6.76057759e-17, 2.43903399e-01, 2.43903399e-01, 0.00000000e+00, 1.18384537e-23, 1.97332928e-09, 3.78038716e+00, 6.32040535e-14, 2.64335636e-16, 3.76744096e-30, 2.65707286e-07, 9.47086662e-22, 1.04542000e+02
6.91550365e-03, 0.00000000e+00, 0.00000000e+00, 7.70184919e-02, 8.97779047e-01, 3.55698565e-12, 2.98519350e-19, 6.14047918e-12, 4.03051880e+02, 0.00000000e+00, 0.00000000e+00, 3.52345134e-23, 7.71007042e-17, 2.51085401e-01, 2.51085401e-01, 0.00000000e+00, 1.78101032e-23, 2.49714294e-09, 3.66351557e+00, 7.65639857e-14, 3.17475810e-16, 7.18938138e-30, 3.19123245e-07, 1.42481346e-21, 1.10174454e+02
7.00367847e-03, 0.00000000e+00, 0.00000000e+00, 7.56376460e-02, 8.87244701e-01, 4.63999629e-12, 3.59266538e-19, 8.32851756e-12, 4.07542023e+02, 0.00000000e+00, 0.00000000e+00, 6.29955794e-23, 9.25453706e-17, 2.58562028e-01, 2.58562028e-01, 0.00000000e+00, 3.10573055e-23, 3.37727868e-09, 3.52404022e+00, 1.00110939e-13, 4.09207202e-16, 1.41978532e-29, 4.11330632e-07, 2.48456541e-21, 1.15619659e+02
7.09215971e-03, 0.00000000e+00, 0.00000000e+00, 7.43995607e-02, 8.77208054e-01, 6.47853993e-12, 4.59787361e-19, 1.21031128e-11, 4.11932281e+02, 0.00000000e+00, 0.00000000e+00, 1.29312591e-22, 1.18143322e-16, 2.66436458e-01, 2.66436458e-01, 0.00000000e+00, 6.22059864e-23, 4.87647966e-09, 3.38003445e+00, 1.40585880e-13, 5.64805646e-16, 2.93428728e-29, 5.67736379e-07, 4.97638238e-21, 1.20898476e+02
7.18094921e-03, 0.00000000e+00, 0.00000000e+00, 7.32897669e-02, 8.67623031e-01, 9.54122805e-12, 6.26334542e-19, 1.85183865e-11, 4.16241089e+02, 0.00000000e+00, 0.00000000e+00, 2.94374314e-22, 1.60560773e-16, 2.74779290e-01, 2.74779290e-01, 0.00000000e+00, 1.38203344e-22, 7.41118855e-09, 3.25132203e+00, 2.08358206e-13, 8.22657298e-16, 6.31563586e-29, 8.26926225e-07, 1.10559555e-20, 1.25961258e+02
7.27004791e-03, 0.00000000e+00, 0.00000000e+00, 7.23088682e-02, 8.58399689e-01, 1.45297671e-11, 8.99450039e-19, 2.91867260e-11, 4.20476685e+02, 0.00000000e+00, 0.00000000e+00, 7.11650784e-22, 2.30051740e-16, 2.83621281e-01, 2.83621281e-01, 0.00000000e+00, 3.26138221e-22, 1.16262582e-08, 3.14992476e+00, 3.18777556e-13, 1.23940296e-15, 1.39936673e-28, 1.24583426e-06, 2.60902184e-20, 1.30750458e+02
7.35945627e-03, 0.00000000e+00, 0.00000000e+00, 7.14401379e-02, 8.49426985e-01, 2.24717016e-11, 1.33993953e-18, 4.64973095e-11, 4.24681274e+02, 0.00000000e+00, 0.00000000e+00, 1.76014462e-21, 3.41960568e-16, 2.93023586e-01, 2.93023586e-01, 0.00000000e+00, 7.87947543e-22, 1.85033642e-08, 3.07765412e+00, 4.93849644e-13, 1.89680895e-15, 3.15235347e-28, 1.90665185e-06, 6.30338833e-20, 1.35317749e+02
7.44917616e-03, 0.00000000e+00, 0.00000000e+00, 7.06676692e-02, 8.40640783e-01, 3.48348329e-11, 2.03637102e-18, 7.38685779e-11, 4.28900269e+02, 0.00000000e+00, 0.00000000e+00, 4.33607673e-21, 5.18590046e-16, 3.03064108e-01, 3.03064108e-01, 0.00000000e+00, 1.89895910e-21, 2.95008462e-08, 3.03016567e+00, 7.64029682e-13, 2.90998423e-15, 7.14293761e-28, 2.92508480e-06, 1.51913012e-19, 1.39697296e+02
7.53920851e-03, 0.00000000e+00, 0.00000000e+00, 6.99874535e-02, 8.31994236e-01, 5.36790543e-11, 3.11452650e-18, 1.16046645e-10, 4.33157349e+02, 0.00000000e+00, 0.00000000e+00, 1.04627071e-20, 7.91527461e-16, 3.13787520e-01, 3.13787520e-01, 0.00000000e+00, 4.49366837e-21, 4.67337848e-08, 3.00145626e+00, 1.17046563e-12, 4.43816084e-15, 1.61162415e-27, 4.46119066e-06, 3.59487990e-19, 1.43873627e+02
7.62955379e-03, 0.00000000e+00, 0.00000000e+00, 6.94065243e-02, 8.23440373e-01, 8.18799056e-11, 4.74946139e-18, 1.79492338e-10, 4.37464996e+02, 0.00000000e+00, 0.00000000e+00, 2.45081418e-20, 1.20458811e-15, 3.25211525e-01, 3.25211525e-01, 0.00000000e+00, 1.03579362e-20, 7.32445713e-08, 2.98608088e+00, 1.76778253e-12, 6.70034147e-15, 3.59986813e-27, 6.73510885e-06, 8.28631229e-19, 1.47798157e+02
7.72021385e-03, 0.00000000e+00, 0.00000000e+00, 6.89190477e-02, 8.14911127e-01, 1.23455260e-10, 7.18073339e-18, 2.72881967e-10, 4.41854889e+02, 0.00000000e+00, 0.00000000e+00, 5.55295392e-20, 1.81756182e-15, 3.37359607e-01, 3.37359607e-01, 0.00000000e+00, 2.31909407e-20, 1.13427340e-07, 2.97978711e+00, 2.62730311e-12, 9.99804572e-15, 7.94993528e-27, 1.00499265e-05, 1.85528877e-18, 1.51505814e+02
7.81118963e-03, 0.00000000e+00, 0.00000000e+00, 6.85190260e-02, 8.06384623e-01, 1.84003368e-10, 1.07313127e-17, 4.07685496e-10, 4.46350739e+02, 0.00000000e+00, 0.00000000e+00, 1.21613464e-19, 2.71088384e-15, 3.50258261e-01, 3.50258261e-01, 0.00000000e+00, 5.04348951e-20, 1.73576723e-07, 2.97959065e+00, 3.84128840e-12, 1.47458865e-14, 1.73465305e-26, 1.48224053e-05, 4.03487122e-18, 1.55034119e+02
7.90248159e-03, 0.00000000e+00, 0.00000000e+00, 6.82002157e-02, 7.97829866e-01, 2.71339895e-10, 1.58322220e-17, 5.98942285e-10, 4.50973694e+02, 0.00000000e+00, 0.00000000e+00, 2.57719649e-19, 3.99157585e-15, 3.63908052e-01, 3.63908052e-01, 0.00000000e+00, 1.06707411e-19, 2.62708198e-07, 2.98347235e+00, 5.52772758e-12, 2.15144336e-14, 3.74391259e-26, 2.16260742e-05, 8.53686954e-18, 1.58365082e+02
7.99409207e-03, 0.00000000e+00, 0.00000000e+00, 6.79526553e-02, 7.89194524e-01, 3.96491451e-10, 2.30566355e-17, 8.66487493e-10, 4.55761658e+02, 0.00000000e+00, 0.00000000e+00, 5.29832395e-19, 5.80162596e-15, 3.78310412e-01, 3.78310412e-01, 0.00000000e+00, 2.20272200e-19, 3.93854748e-07, 2.98991036e+00, 7.83848420e-12, 3.10973374e-14, 8.01813632e-26, 3.12587035e-05, 1.76225767e-17, 1.61513214e+02
8.08602013e-03, 0.00000000e+00, 0.00000000e+00, 6.77557141e-02, 7.80431151e-01, 5.74967851e-10, 3.31628288e-17, 1.23640997e-09, 4.60757629e+02, 0.00000000e+00, 0.00000000e+00, 1.05981503e-18, 8.32845738e-15, 3.93469065e-01, 3.93469065e-01, 0.00000000e+00, 4.44940555e-19, 5.85891883e-07, 2.99778581e+00, 1.09662531e-11, 4.45942145e-14, 1.70999369e-25, 4.48256214e-05, 3.55973405e-17, 1.64539017e+02
8.17826949e-03, 0.00000000e+00, 0.00000000e+00, 6.76088110e-02, 7.71541834e-01, 8.28420166e-10, 4.71533680e-17, 1.74294279e-09, 4.65973480e+02, 0.00000000e+00, 0.00000000e+00, 2.06908187e-18, 1.18194495e-14, 4.09359694e-01, 4.09359694e-01, 0.00000000e+00, 8.81916394e-19, 8.65509492e-07, 3.00639009e+00, 1.51622725e-11, 6.35195564e-14, 3.63303826e-25, 6.38491692e-05, 7.05584136e-17, 1.67422150e+02
8.27083923e-03, 0.00000000e+00, 0.00000000e+00, 6.75061196e-02, 7.62475610e-01, 1.18686128e-09, 6.63521274e-17, 2.43117992e-09, 4.71429047e+02, 0.00000000e+00, 0.00000000e+00, 3.95389851e-18, 1.65995215e-14, 4.25919682e-01, 4.25919682e-01, 0.00000000e+00, 1.71888566e-18, 1.27066187e-06, 3.01521850e+00, 2.07439500e-11, 8.99313447e-14, 7.71068641e-25, 9.03980181e-05, 1.37522681e-16, 1.70158875e+02
8.36373121e-03, 0.00000000e+00, 0.00000000e+00, 6.74308017e-02, 7.53197610e-01, 1.69125358e-09, 9.25082600e-17, 3.36036798e-09, 4.77155060e+02, 0.00000000e+00, 0.00000000e+00, 7.41616967e-18, 2.30975195e-14, 4.43114072e-01, 4.43114072e-01, 0.00000000e+00, 3.29964414e-18, 1.85444264e-06, 3.02396131e+00, 2.81168769e-11, 1.26588871e-13, 1.63772346e-24, 1.27245759e-04, 2.63997856e-16, 1.72788986e+02
8.45694728e-03, 0.00000000e+00, 0.00000000e+00, 6.74190968e-02, 7.43860364e-01, 2.39608045e-09, 1.27931568e-16, 4.60735450e-09, 4.83094788e+02, 0.00000000e+00, 0.00000000e+00, 1.36861177e-17, 3.18806261e-14, 4.60909247e-01, 4.60909247e-01, 0.00000000e+00, 6.24482857e-18, 2.68701183e-06, 3.03265667e+00, 3.78314116e-11, 1.77122992e-13, 3.46242608e-24, 1.78042101e-04, 4.99643242e-16, 1.75246796e+02
8.55048653e-03, 0.00000000e+00, 0.00000000e+00, 6.74882978e-02, 7.34506905e-01, 3.37203088e-09, 1.75641983e-16, 6.27082919e-09, 4.89213867e+02, 0.00000000e+00, 0.00000000e+00, 2.48843920e-17, 4.36866255e-14, 4.79217529e-01, 4.79217529e-01, 0.00000000e+00, 1.16493426e-17, 3.86059901e-06, 3.04147291e+00, 5.05746174e-11, 2.46132487e-13, 7.28442364e-24, 2.47409713e-04, 9.32067114e-16, 1.77490860e+02
8.64435267e-03, 0.00000000e+00, 0.00000000e+00, 6.76027983e-02, 7.25056469e-01, 4.70843498e-09, 2.39542426e-16, 8.47610337e-09, 4.95561584e+02, 0.00000000e+00, 0.00000000e+00, 4.46087619e-17, 5.94657854e-14, 4.97990817e-01, 4.97990817e-01, 0.00000000e+00, 2.13990516e-17, 5.49641754e-06, 3.05054975e+00, 6.71564471e-11, 3.39257539e-13, 1.52977469e-23, 3.41018022e-04, 1.71217048e-15, 1.79603973e+02
8.73854477e-03, 0.00000000e+00, 0.00000000e+00, 6.77585453e-02, 7.15553761e-01, 6.51414922e-09, 3.24614074e-16, 1.13785044e-08, 5.02139282e+02, 0.00000000e+00, 0.00000000e+00, 7.88606137e-17, 8.04326224e-14, 5.17211795e-01, 5.17211795e-01, 0.00000000e+00, 3.86616741e-17, 7.74278487e-06, 3.06013155e+00, 8.85934659e-11, 4.63221963e-13, 3.20189932e-23, 4.65625781e-04, 3.09343336e-15, 1.81604538e+02
8.83306470e-03, 0.00000000e+00, 0.00000000e+00, 6.79655075e-02, 7.06047952e-01, 8.91742324e-09, 4.37134540e-16, 1.51667585e-08, 5.08925232e+02, 0.00000000e+00, 0.00000000e+00, 1.37429031e-16, 1.08113049e-13, 5.36829889e-01, 5.36829889e-01, 0.00000000e+00, 6.85949118e-17, 1.07756332e-05, 3.07053590e+00, 1.16103384e-10, 6.25707927e-13, 6.66859969e-23, 6.28954964e-04, 5.48859181e-15, 1.83444595e+02
8.92791431e-03, 0.00000000e+00, 0.00000000e+00, 6.82114735e-02, 6.96537137e-01, 1.20641355e-08, 5.84888797e-16, 2.00652757e-08, 5.15921509e+02, 0.00000000e+00, 0.00000000e+00, 2.35906802e-16, 1.44393801e-13, 5.56798398e-01, 5.56798398e-01, 0.00000000e+00, 1.19326071e-16, 1.48001473e-05, 3.08206153e+00, 1.51064258e-10, 8.35123203e-13, 1.38096526e-22, 8.39456916e-04, 9.54805693e-15, 1.85152710e+02
9.02309362e-03, 0.00000000e+00, 0.00000000e+00, 6.84910044e-02, 6.87026322e-01, 1.61131464e-08, 7.77338706e-16, 2.63332485e-08, 5.23124512e+02, 0.00000000e+00, 0.00000000e+00, 3.98450148e-16, 1.91559808e-13, 5.77064812e-01, 5.77064812e-01, 0.00000000e+00, 2.03200994e-16, 2.00424602e-05, 3.09497833e+00, 1.95018265e-10, 1.10021400e-12, 2.83974603e-22, 1.10592309e-03, 1.62599121e-14, 1.86742981e+02
9.11860354e-03, 0.00000000e+00, 0.00000000e+00, 6.88077584e-02, 6.77544713e-01, 2.12298925e-08, 1.02578718e-15, 3.42619302e-08, 5.30515869e+02, 0.00000000e+00, 0.00000000e+00, 6.61477781e-16, 2.52335994e-13, 5.97577035e-01, 5.97577035e-01, 0.00000000e+00, 3.38313482e-16, 2.67383075e-05, 3.10952330e+00, 2.49678084e-10, 1.42964113e-12, 5.78564674e-22, 1.43705972e-03, 2.70723724e-14, 1.88244003e+02
9.21444688e-03, 0.00000000e+00, 0.00000000e+00, 6.91693947e-02, 6.68145239e-01, 2.75789453e-08, 1.34352417e-15, 4.41704628e-08, 5.38081787e+02, 0.00000000e+00, 0.00000000e+00, 1.07836262e-15, 3.29931855e-13, 6.18324637e-01, 6.18324637e-01, 0.00000000e+00, 5.50214391e-16, 3.51218150e-05, 3.12588477e+00, 3.16913551e-10, 1.83151367e-12, 1.16644452e-21, 1.84101763e-03, 4.40306835e-14, 1.89656387e+02
