
[Name]
Line 1

[Data]
X [ m ], Y [ m ], Z [ m ], C8h10.Mass Fraction, Density [ kg m^-3 ], Scalar 0, Scalar 1, Scalar 2, Temperature [ K ], User Defined Memory 0, User Defined Memory 1, User Defined Memory 10, User Defined Memory 11, User Defined Memory 12, User Defined Memory 13, User Defined Memory 14, User Defined Memory 2, User Defined Memory 3, User Defined Memory 4, User Defined Memory 5, User Defined Memory 6, User Defined Memory 7, User Defined Memory 8, User Defined Memory 9, Velocity [ m s^-1 ]
5.37964795e-03, 0.00000000e+00, 0.00000000e+00, 1.15863364e-02, 6.98702872e-01, 1.01472165e-17, 7.65041408e-24, 1.45437802e-15, 5.29684937e+02, 0.00000000e+00, 0.00000000e+00, 9.34754424e-31, 1.93674425e-21, 2.03673109e-01, 2.03673109e-01, 0.00000000e+00, 7.22090678e-33, 5.35510696e-14, 8.97073090e-01, 1.90445680e-18, 7.05691944e-22, 1.59054448e-30, 7.09353800e-13, 5.77707231e-31, 1.53256561e+02
5.46247652e-03, 0.00000000e+00, 0.00000000e+00, 1.65459383e-02, 7.08182514e-01, 1.19132926e-17, 9.68093968e-24, 1.48374592e-15, 5.14353271e+02, 0.00000000e+00, 0.00000000e+00, 1.02069425e-30, 2.42230371e-21, 1.98799208e-01, 1.98799208e-01, 0.00000000e+00, 8.88011338e-33, 3.95924646e-14, 1.86858702e+00, 2.80798681e-18, 8.39774619e-22, 2.33525400e-30, 8.44132327e-13, 7.10452799e-31, 1.62463791e+02
5.54559333e-03, 0.00000000e+00, 0.00000000e+00, 2.23284401e-02, 7.21155524e-01, 1.34296602e-17, 1.24190609e-23, 1.50395073e-15, 4.99225098e+02, 0.00000000e+00, 0.00000000e+00, 1.11415207e-30, 3.08496141e-21, 1.94740444e-01, 1.94740444e-01, 0.00000000e+00, 1.05198678e-32, 2.97863236e-14, 2.02097273e+00, 3.92316420e-18, 9.64009029e-22, 1.08145650e-30, 9.69011438e-13, 8.41642294e-31, 1.64428787e+02
5.62899979e-03, 0.00000000e+00, 0.00000000e+00, 2.87927315e-02, 7.37887084e-01, 1.50424962e-17, 1.60904621e-23, 1.52153333e-15, 4.84599518e+02, 0.00000000e+00, 0.00000000e+00, 1.22596415e-30, 3.98826909e-21, 1.91985369e-01, 1.91985369e-01, 0.00000000e+00, 1.24878863e-32, 2.35086422e-14, 2.19436455e+00, 5.28140635e-18, 1.10507543e-21, 4.94577587e-31, 1.11080979e-12, 9.99093932e-31, 1.61242371e+02
5.71269635e-03, 0.00000000e+00, 0.00000000e+00, 3.71485800e-02, 7.66274810e-01, 1.71329023e-17, 2.12966664e-23, 1.53946301e-15, 4.66093353e+02, 0.00000000e+00, 0.00000000e+00, 1.38871492e-30, 5.30446006e-21, 1.90456003e-01, 1.90456003e-01, 0.00000000e+00, 1.55592473e-32, 1.92769063e-14, 2.39878011e+00, 7.31332631e-18, 1.30833508e-21, 1.89245763e-31, 1.31512433e-12, 1.24481908e-30, 1.50257126e+02
5.79668395e-03, 0.00000000e+00, 0.00000000e+00, 4.85559702e-02, 8.12814355e-01, 2.03299107e-17, 2.92253875e-23, 1.55926441e-15, 4.40545380e+02, 0.00000000e+00, 0.00000000e+00, 1.64009617e-30, 7.36306017e-21, 1.89419702e-01, 1.89419702e-01, 0.00000000e+00, 2.11293625e-32, 1.64082649e-14, 2.65242147e+00, 1.06143552e-17, 1.64940450e-21, 4.01207419e-32, 1.65796348e-12, 1.69045736e-30, 1.29938400e+02
5.88096445e-03, 0.00000000e+00, 0.00000000e+00, 6.16849363e-02, 8.71120811e-01, 2.68209227e-17, 4.13944126e-23, 1.58948263e-15, 4.12449249e+02, 0.00000000e+00, 0.00000000e+00, 2.00237601e-30, 1.05789437e-20, 1.88649237e-01, 1.88649237e-01, 0.00000000e+00, 3.28634543e-32, 1.60414284e-14, 2.95810032e+00, 1.52703166e-17, 2.33809264e-21, 4.63799488e-33, 2.35022548e-12, 2.62924100e-30, 1.06724106e+02
5.96553786e-03, 0.00000000e+00, 0.00000000e+00, 7.46718645e-02, 9.31287467e-01, 4.48743232e-17, 5.92410306e-23, 1.64753996e-15, 3.86986847e+02, 0.00000000e+00, 0.00000000e+00, 2.51743250e-30, 1.53562946e-20, 1.88488275e-01, 1.88488275e-01, 0.00000000e+00, 6.59604499e-32, 2.10167746e-14, 3.29347634e+00, 2.12005862e-17, 4.19734182e-21, 4.29840999e-34, 4.21912245e-12, 5.27713983e-30, 8.65627670e+01
6.05040602e-03, 0.00000000e+00, 0.00000000e+00, 8.53657648e-02, 9.79142249e-01, 1.05557272e-16, 8.36052900e-23, 1.77870947e-15, 3.68818237e+02, 0.00000000e+00, 0.00000000e+00, 3.32205575e-30, 2.19052790e-20, 1.89512774e-01, 1.89512774e-01, 0.00000000e+00, 1.87599953e-31, 4.21744244e-14, 3.60266399e+00, 2.81940310e-17, 1.03682647e-20, 5.02785107e-35, 1.04220677e-11, 1.50087600e-29, 7.25286484e+01
6.13556942e-03, 0.00000000e+00, 0.00000000e+00, 9.11956728e-02, 1.00039923e+00, 3.13300308e-16, 1.16425848e-22, 2.12008874e-15, 3.61384460e+02, 0.00000000e+00, 0.00000000e+00, 5.05159688e-30, 3.06449479e-20, 1.92323685e-01, 1.92323685e-01, 0.00000000e+00, 7.07223669e-31, 1.21898571e-13, 3.79978180e+00, 3.69807603e-17, 3.12269405e-20, 2.20367840e-35, 3.13889817e-11, 5.65806440e-29, 6.66096115e+01
6.22102898e-03, 0.00000000e+00, 0.00000000e+00, 9.24946517e-02, 9.99635816e-01, 9.84533923e-16, 1.68488434e-22, 3.08343583e-15, 3.61978821e+02, 0.00000000e+00, 0.00000000e+00, 1.10287325e-29, 4.43647788e-20, 1.96971402e-01, 1.96971402e-01, 0.00000000e+00, 3.38178290e-30, 4.09694170e-13, 3.81160259e+00, 5.42907223e-17, 9.77230336e-20, 3.69731889e-35, 9.82301254e-11, 2.70556613e-28, 6.67242584e+01
6.30678656e-03, 0.00000000e+00, 0.00000000e+00, 9.14060101e-02, 9.89601970e-01, 2.96030836e-15, 2.74989288e-22, 5.80880499e-15, 3.65977997e+02, 0.00000000e+00, 0.00000000e+00, 3.97641068e-29, 7.23102680e-20, 2.02869803e-01, 2.02869803e-01, 0.00000000e+00, 1.95470168e-29, 1.35645705e-12, 3.65795898e+00, 9.90851929e-17, 2.90510406e-19, 1.12699993e-34, 2.92017910e-10, 1.56385020e-27, 6.97364807e+01
6.39284216e-03, 0.00000000e+00, 0.00000000e+00, 8.93074051e-02, 9.76290107e-01, 8.23602830e-15, 5.22207189e-22, 1.31527479e-14, 3.71223267e+02, 0.00000000e+00, 0.00000000e+00, 2.01477502e-28, 1.37034139e-19, 2.09346727e-01, 2.09346727e-01, 0.00000000e+00, 1.21369373e-28, 4.13389808e-12, 3.45434403e+00, 2.14292202e-16, 7.97291010e-19, 4.43937288e-34, 8.01428313e-10, 9.71015436e-27, 7.44655075e+01
6.47919765e-03, 0.00000000e+00, 0.00000000e+00, 8.69460106e-02, 9.62404132e-01, 2.12051801e-14, 1.09868649e-21, 3.17490209e-14, 3.76721619e+02, 0.00000000e+00, 0.00000000e+00, 1.13404051e-27, 2.87620160e-19, 2.16023490e-01, 2.16023490e-01, 0.00000000e+00, 7.28548531e-28, 1.15130457e-11, 3.29100752e+00, 4.92617633e-16, 2.02392505e-18, 1.88270243e-33, 2.03442752e-09, 5.82877860e-26, 8.00296478e+01
6.56585349e-03, 0.00000000e+00, 0.00000000e+00, 8.45732391e-02, 9.48654830e-01, 5.09853763e-14, 2.39540317e-21, 7.60717647e-14, 3.82188354e+02, 0.00000000e+00, 0.00000000e+00, 6.23747888e-27, 6.25436534e-19, 2.22769931e-01, 2.22769931e-01, 0.00000000e+00, 4.02665613e-27, 2.96099846e-11, 3.18066406e+00, 1.12384448e-15, 4.79781382e-18, 7.88440942e-33, 4.82271068e-09, 3.22155238e-25, 8.60009079e+01
6.65281108e-03, 0.00000000e+00, 0.00000000e+00, 8.23078752e-02, 9.35325146e-01, 1.15524601e-13, 5.19189322e-21, 1.76025481e-13, 3.87518524e+02, 0.00000000e+00, 0.00000000e+00, 3.19939550e-26, 1.35183294e-18, 2.29560748e-01, 2.29560748e-01, 0.00000000e+00, 2.02467715e-26, 7.11057255e-11, 3.10660934e+00, 2.47910429e-15, 1.07209853e-17, 3.12652874e-32, 1.07766187e-08, 1.61985891e-24, 9.21176605e+01
6.74007088e-03, 0.00000000e+00, 0.00000000e+00, 8.02380890e-02, 9.22667086e-01, 2.48720315e-13, 1.09906737e-20, 3.90759690e-13, 3.92632233e+02, 0.00000000e+00, 0.00000000e+00, 1.51512767e-25, 2.85368853e-18, 2.36423463e-01, 2.36423463e-01, 0.00000000e+00, 9.30219418e-26, 1.61029190e-10, 3.05446959e+00, 5.26041934e-15, 2.27756307e-17, 1.15507437e-31, 2.28938202e-08, 7.44228496e-24, 9.81800766e+01
6.82763522e-03, 0.00000000e+00, 0.00000000e+00, 7.84045756e-02, 9.10788596e-01, 5.12096442e-13, 2.25923382e-20, 8.32525401e-13, 3.97501160e+02, 0.00000000e+00, 0.00000000e+00, 6.63184418e-25, 5.84992179e-18, 2.43416026e-01, 2.43416026e-01, 0.00000000e+00, 3.93297476e-25, 3.46542128e-10, 3.01604557e+00, 1.07478461e-14, 4.63007532e-17, 3.97074986e-31, 4.65410146e-08, 3.14659039e-23, 1.04087418e+02
6.91550365e-03, 0.00000000e+00, 0.00000000e+00, 7.67996460e-02, 8.99668992e-01, 1.01321534e-12, 4.50484759e-20, 1.70618630e-12, 4.02141724e+02, 0.00000000e+00, 0.00000000e+00, 2.69487901e-24, 1.16338991e-17, 2.50613600e-01, 2.50613600e-01, 0.00000000e+00, 1.54111472e-24, 7.12972292e-10, 2.98706961e+00, 2.11942162e-14, 9.05103409e-17, 1.27667724e-30, 9.09800164e-08, 1.23296599e-22, 1.09807610e+02
7.00367847e-03, 0.00000000e+00, 0.00000000e+00, 7.53960609e-02, 8.89226437e-01, 1.93342326e-12, 8.71734434e-20, 3.37146261e-12, 4.06593140e+02, 0.00000000e+00, 0.00000000e+00, 1.02084896e-23, 2.24563770e-17, 2.58099884e-01, 2.58099884e-01, 0.00000000e+00, 5.62735978e-24, 1.40906509e-09, 2.96515870e+00, 4.04184166e-14, 1.70738059e-16, 3.86738018e-30, 1.71624052e-07, 4.50211981e-22, 1.15271950e+02
7.09215971e-03, 0.00000000e+00, 0.00000000e+00, 7.41484165e-02, 8.79269361e-01, 3.56821972e-12, 1.63828781e-19, 6.43641997e-12, 4.10925323e+02, 0.00000000e+00, 0.00000000e+00, 3.61716075e-23, 4.21008065e-17, 2.65950739e-01, 2.65950739e-01, 0.00000000e+00, 1.92297815e-23, 2.68645484e-09, 2.94880915e+00, 7.46312395e-14, 3.11616063e-16, 1.11513360e-29, 3.13233073e-07, 1.53844598e-21, 1.20435081e+02
7.18094921e-03, 0.00000000e+00, 0.00000000e+00, 7.30332732e-02, 8.69668782e-01, 6.38204897e-12, 2.99205600e-19, 1.18876263e-11, 4.15189270e+02, 0.00000000e+00, 0.00000000e+00, 1.20158763e-22, 7.67086537e-17, 2.74241924e-01, 2.74241924e-01, 0.00000000e+00, 6.16816274e-23, 4.95524954e-09, 2.93708706e+00, 1.33577516e-13, 5.51329616e-16, 3.07473572e-29, 5.54190478e-07, 4.93468408e-21, 1.25358711e+02
7.27004791e-03, 0.00000000e+00, 0.00000000e+00, 7.20309168e-02, 8.60339284e-01, 1.10781167e-11, 5.31280220e-19, 2.12586147e-11, 4.19421509e+02, 0.00000000e+00, 0.00000000e+00, 3.74720820e-22, 1.35892315e-16, 2.83041477e-01, 2.83041477e-01, 0.00000000e+00, 1.86067587e-22, 8.86180374e-09, 2.92952609e+00, 2.31835709e-13, 9.46829416e-16, 8.15326132e-29, 9.51742607e-07, 1.48857323e-20, 1.30120422e+02
7.35945627e-03, 0.00000000e+00, 0.00000000e+00, 7.11238533e-02, 8.51236463e-01, 1.86919837e-11, 9.17848396e-19, 3.68497802e-11, 4.23652985e+02, 0.00000000e+00, 0.00000000e+00, 1.09956719e-21, 2.34247809e-16, 2.92424411e-01, 2.92424411e-01, 0.00000000e+00, 5.29346216e-22, 1.53946438e-08, 2.92575645e+00, 3.90572638e-13, 1.58081886e-15, 2.08489596e-28, 1.58902185e-06, 4.23483354e-20, 1.34718430e+02
7.44917616e-03, 0.00000000e+00, 0.00000000e+00, 7.03298450e-02, 8.42383623e-01, 3.07129877e-11, 1.54436202e-18, 6.19990864e-11, 4.27879547e+02, 0.00000000e+00, 0.00000000e+00, 3.04413734e-21, 3.93305747e-16, 3.02447200e-01, 3.02447200e-01, 0.00000000e+00, 1.42480376e-21, 2.60214179e-08, 2.92540383e+00, 6.39797080e-13, 2.57066622e-15, 5.14633807e-28, 2.58400564e-06, 1.13985631e-19, 1.39092621e+02
7.53920851e-03, 0.00000000e+00, 0.00000000e+00, 6.96384981e-02, 8.33693743e-01, 4.92419300e-11, 2.53355847e-18, 1.01403885e-10, 4.32134308e+02, 0.00000000e+00, 0.00000000e+00, 7.97360428e-21, 6.43896341e-16, 3.13149929e-01, 3.13149929e-01, 0.00000000e+00, 3.64033463e-21, 4.28994191e-08, 2.92804027e+00, 1.02022080e-12, 4.07924757e-15, 1.23327328e-27, 4.10041503e-06, 2.91230235e-19, 1.43268738e+02
7.62955379e-03, 0.00000000e+00, 0.00000000e+00, 6.90323934e-02, 8.25064123e-01, 7.72003572e-11, 4.05736640e-18, 1.61496649e-10, 4.36455353e+02, 0.00000000e+00, 0.00000000e+00, 1.98212460e-20, 1.02906022e-15, 3.24557096e-01, 3.24557096e-01, 0.00000000e+00, 8.86048003e-21, 6.91377124e-08, 2.93321276e+00, 1.58581969e-12, 6.32944565e-15, 2.87885023e-27, 6.36228970e-06, 7.08849944e-19, 1.47241791e+02
7.72021385e-03, 0.00000000e+00, 0.00000000e+00, 6.85076565e-02, 8.16439033e-01, 1.18642846e-10, 6.35220696e-18, 2.50938270e-10, 4.40864990e+02, 0.00000000e+00, 0.00000000e+00, 4.69395723e-20, 1.60779315e-15, 3.36682081e-01, 3.36682081e-01, 0.00000000e+00, 2.06339121e-20, 1.09200123e-07, 2.94044757e+00, 2.40710902e-12, 9.62582048e-15, 6.57214888e-27, 9.67577034e-06, 1.65075203e-18, 1.51012192e+02
7.81118963e-03, 0.00000000e+00, 0.00000000e+00, 6.80575445e-02, 8.07793677e-01, 1.79194895e-10, 9.73848834e-18, 3.81222998e-10, 4.45398499e+02, 0.00000000e+00, 0.00000000e+00, 1.06329906e-19, 2.45991582e-15, 3.49560648e-01, 3.49560648e-01, 0.00000000e+00, 4.61863048e-20, 1.69475044e-07, 2.94928598e+00, 3.57531257e-12, 1.43850301e-14, 1.47355504e-26, 1.44596752e-05, 3.69503027e-18, 1.54620743e+02
7.90248159e-03, 0.00000000e+00, 0.00000000e+00, 6.76913857e-02, 7.99144685e-01, 2.66681011e-10, 1.46461939e-17, 5.67462632e-10, 4.50066193e+02, 0.00000000e+00, 0.00000000e+00, 2.31384002e-19, 3.69233944e-15, 3.63205463e-01, 3.63205463e-01, 0.00000000e+00, 9.98414625e-20, 2.59033158e-07, 2.95937562e+00, 5.20880344e-12, 2.11793524e-14, 3.25058641e-26, 2.12892555e-05, 7.98768613e-18, 1.58022507e+02
7.99409207e-03, 0.00000000e+00, 0.00000000e+00, 6.74130842e-02, 7.90462554e-01, 3.92082311e-10, 2.16491414e-17, 8.29559033e-10, 4.54874207e+02, 0.00000000e+00, 0.00000000e+00, 4.85843654e-19, 5.44720027e-15, 3.77587914e-01, 3.77587914e-01, 0.00000000e+00, 2.09436457e-19, 3.90859071e-07, 2.97030139e+00, 7.46023816e-12, 3.08004930e-14, 7.07218301e-26, 3.09603201e-05, 1.67559115e-17, 1.61198746e+02
8.08602013e-03, 0.00000000e+00, 0.00000000e+00, 6.72110841e-02, 7.81689227e-01, 5.70858583e-10, 3.15097448e-17, 1.19377053e-09, 4.59852081e+02, 0.00000000e+00, 0.00000000e+00, 9.88688248e-19, 7.91281323e-15, 3.92686158e-01, 3.92686158e-01, 0.00000000e+00, 4.28253065e-19, 5.83659926e-07, 2.98159170e+00, 1.05255813e-11, 4.43466641e-14, 1.52359769e-25, 4.45767837e-05, 3.42627342e-17, 1.64201492e+02
8.17826949e-03, 0.00000000e+00, 0.00000000e+00, 6.70746192e-02, 7.72805035e-01, 8.24587121e-10, 4.52369460e-17, 1.69456571e-09, 4.65027740e+02, 0.00000000e+00, 0.00000000e+00, 1.95770759e-18, 1.13380002e-14, 4.08489227e-01, 4.08489227e-01, 0.00000000e+00, 8.56793213e-19, 8.64062940e-07, 2.99289513e+00, 1.46571106e-11, 6.33289943e-14, 3.25999382e-25, 6.36576151e-05, 6.85493375e-17, 1.67054306e+02
8.27083923e-03, 0.00000000e+00, 0.00000000e+00, 6.69859499e-02, 7.63762474e-01, 1.18322419e-09, 6.41642479e-17, 2.37737674e-09, 4.70438660e+02, 0.00000000e+00, 0.00000000e+00, 3.78565742e-18, 1.60505340e-14, 4.24971640e-01, 4.24971640e-01, 0.00000000e+00, 1.68222129e-18, 1.27000555e-06, 3.00391603e+00, 2.01752122e-11, 8.98075356e-14, 6.95695348e-25, 9.02735555e-05, 1.34590915e-16, 1.69753784e+02
8.36373121e-03, 0.00000000e+00, 0.00000000e+00, 6.69250265e-02, 7.54511774e-01, 1.68769643e-09, 9.00506667e-17, 3.30185390e-09, 4.76119720e+02, 0.00000000e+00, 0.00000000e+00, 7.17105703e-18, 2.24814182e-14, 4.42095280e-01, 4.42095280e-01, 0.00000000e+00, 3.24799085e-18, 1.85465524e-06, 3.01445079e+00, 2.74859996e-11, 1.26543212e-13, 1.48431200e-24, 1.27199863e-04, 2.59867749e-16, 1.72320465e+02
8.45694728e-03, 0.00000000e+00, 0.00000000e+00, 6.69117793e-02, 7.45152831e-01, 2.39246400e-09, 1.25211640e-16, 4.54524862e-09, 4.82033752e+02, 0.00000000e+00, 0.00000000e+00, 1.33413926e-17, 3.11983139e-14, 4.59814906e-01, 4.59814906e-01, 0.00000000e+00, 6.17476141e-18, 2.68889221e-06, 3.02459002e+00, 3.71284531e-11, 1.77162213e-13, 3.15483403e-24, 1.78081551e-04, 4.94040119e-16, 1.74765961e+02
8.55048653e-03, 0.00000000e+00, 0.00000000e+00, 6.69582412e-02, 7.35745251e-01, 3.36827921e-09, 1.72671663e-16, 6.20673912e-09, 4.88159454e+02, 0.00000000e+00, 0.00000000e+00, 2.44190235e-17, 4.29408977e-14, 4.78074849e-01, 4.78074849e-01, 0.00000000e+00, 1.15595703e-17, 3.86627562e-06, 3.03454208e+00, 4.97783065e-11, 2.46271916e-13, 6.68150435e-24, 2.47549848e-04, 9.24884698e-16, 1.77074142e+02
8.64435267e-03, 0.00000000e+00, 0.00000000e+00, 6.70589358e-02, 7.26284385e-01, 4.70477257e-09, 2.36353718e-16, 8.41239700e-09, 4.94506104e+02, 0.00000000e+00, 0.00000000e+00, 4.40212519e-17, 5.86665726e-14, 4.96823788e-01, 4.96823788e-01, 0.00000000e+00, 2.13000546e-17, 5.50711684e-06, 3.04453850e+00, 6.62737365e-11, 3.39569708e-13, 1.40963890e-23, 3.41331761e-04, 1.70423643e-15, 1.79207809e+02
8.73854477e-03, 0.00000000e+00, 0.00000000e+00, 6.72072768e-02, 7.16777623e-01, 6.51161747e-09, 3.21270147e-16, 1.13190799e-08, 5.01072296e+02, 0.00000000e+00, 0.00000000e+00, 7.81893864e-17, 7.95946628e-14, 5.16006052e-01, 5.16006052e-01, 0.00000000e+00, 3.85866521e-17, 7.76164416e-06, 3.05485702e+00, 8.76237555e-11, 4.63831772e-13, 2.96271417e-23, 4.66238678e-04, 3.08736924e-15, 1.81207916e+02
8.83306470e-03, 0.00000000e+00, 0.00000000e+00, 6.73953146e-02, 7.07237124e-01, 8.91833807e-09, 4.33735900e-16, 1.51176813e-08, 5.07854706e+02, 0.00000000e+00, 0.00000000e+00, 1.36808606e-16, 1.07258806e-13, 5.35572171e-01, 5.35572171e-01, 0.00000000e+00, 6.86298916e-17, 1.08095719e-05, 3.06581068e+00, 1.15029881e-10, 6.26824276e-13, 6.19429108e-23, 6.30076975e-04, 5.49118797e-15, 1.83096985e+02
8.92791431e-03, 0.00000000e+00, 0.00000000e+00, 6.76262304e-02, 6.97703481e-01, 1.20724373e-08, 5.81594315e-16, 2.00353050e-08, 5.14838440e+02, 0.00000000e+00, 0.00000000e+00, 2.35670453e-16, 1.43560646e-13, 5.55481434e-01, 5.55481434e-01, 0.00000000e+00, 1.19665135e-16, 1.48572117e-05, 3.07773805e+00, 1.49899870e-10, 8.37094174e-13, 1.28653268e-22, 8.41437897e-04, 9.57461395e-15, 1.84850861e+02
9.02309362e-03, 0.00000000e+00, 0.00000000e+00, 6.78999797e-02, 6.88195586e-01, 1.61352975e-08, 7.74418189e-16, 2.63353286e-08, 5.22015137e+02, 0.00000000e+00, 0.00000000e+00, 3.99348427e-16, 1.90815517e-13, 5.75688481e-01, 5.75688481e-01, 0.00000000e+00, 2.04260791e-16, 2.01323019e-05, 3.09095287e+00, 1.93824720e-10, 1.10360245e-12, 2.65052140e-22, 1.10932905e-03, 1.63432568e-14, 1.86487015e+02
9.11860354e-03, 0.00000000e+00, 0.00000000e+00, 6.82143047e-02, 6.78719521e-01, 2.12760902e-08, 1.02367775e-15, 3.43152600e-08, 5.29379883e+02, 0.00000000e+00, 0.00000000e+00, 6.64981268e-16, 2.51786547e-13, 5.96141279e-01, 5.96141279e-01, 0.00000000e+00, 3.40882083e-16, 2.68763761e-05, 3.10571289e+00, 2.48529863e-10, 1.43522867e-12, 5.41149342e-22, 1.44267606e-03, 2.72745168e-14, 1.88000839e+02
9.21444688e-03, 0.00000000e+00, 0.00000000e+00, 6.85638413e-02, 6.69284701e-01, 2.76645142e-08, 1.34289969e-15, 4.43029897e-08, 5.36935059e+02, 0.00000000e+00, 0.00000000e+00, 1.08717431e-15, 3.29730167e-13, 6.16812468e-01, 6.16812468e-01, 0.00000000e+00, 5.55693636e-16, 3.53359828e-05, 3.12221050e+00, 3.15851290e-10, 1.84031067e-12, 1.09416083e-21, 1.84986030e-03, 4.44618199e-14, 1.89411667e+02
