
[Name]
Line 1

[Data]
X [ m ], Y [ m ], Z [ m ], C8h10.Mass Fraction, Density [ kg m^-3 ], Scalar 0, Scalar 1, Scalar 2, Temperature [ K ], User Defined Memory 0, User Defined Memory 1, User Defined Memory 10, User Defined Memory 11, User Defined Memory 12, User Defined Memory 13, User Defined Memory 14, User Defined Memory 2, User Defined Memory 3, User Defined Memory 4, User Defined Memory 5, User Defined Memory 6, User Defined Memory 7, User Defined Memory 8, User Defined Memory 9, Velocity [ m s^-1 ]
5.46247652e-03, 0.00000000e+00, 0.00000000e+00, 1.65138375e-02, 6.94263518e-01, 6.28097346e-13, 3.23443836e-21, 5.32577292e-13, 5.25166260e+02, 0.00000000e+00, 0.00000000e+00, 1.26483406e-25, 8.07669386e-19, 2.01031238e-01, 2.01031238e-01, 0.00000000e+00, 1.61438141e-25, 2.17215246e-09, 1.82332528e+00, 9.81646388e-16, 4.33856595e-17, 1.48964489e-27, 4.36107968e-08, 1.29150532e-23, 1.65213089e+02
5.54559333e-03, 0.00000000e+00, 0.00000000e+00, 2.23723277e-02, 7.07361877e-01, 6.41565143e-13, 4.29943037e-21, 5.70070358e-13, 5.09340576e+02, 0.00000000e+00, 0.00000000e+00, 1.53612135e-25, 1.06569297e-18, 1.96865857e-01, 1.96865857e-01, 0.00000000e+00, 1.83238250e-25, 1.46971690e-09, 1.95927072e+00, 1.45419358e-15, 4.51520078e-17, 7.17993520e-28, 4.53863045e-08, 1.46590630e-23, 1.67331482e+02
5.62899979e-03, 0.00000000e+00, 0.00000000e+00, 2.89593562e-02, 7.24300921e-01, 6.54101014e-13, 5.80533408e-21, 6.09188318e-13, 4.93992615e+02, 0.00000000e+00, 0.00000000e+00, 1.88419957e-25, 1.43579147e-18, 1.94021150e-01, 1.94021150e-01, 0.00000000e+00, 2.09388311e-25, 1.05114661e-09, 2.11758184e+00, 2.07711029e-15, 4.71382372e-17, 3.41465044e-28, 4.73828408e-08, 1.67510669e-23, 1.64138763e+02
5.71269635e-03, 0.00000000e+00, 0.00000000e+00, 3.74307744e-02, 7.52956092e-01, 6.67985957e-13, 8.07924672e-21, 6.52836184e-13, 4.74589783e+02, 0.00000000e+00, 0.00000000e+00, 2.39883727e-25, 2.00809840e-18, 1.92428097e-01, 1.92428097e-01, 0.00000000e+00, 2.48078512e-25, 7.72507891e-10, 2.30840755e+00, 3.06070930e-15, 5.00507798e-17, 1.35357775e-28, 5.03105042e-08, 1.98462826e-23, 1.53040787e+02
5.79668395e-03, 0.00000000e+00, 0.00000000e+00, 4.89317477e-02, 7.99943686e-01, 6.84409777e-13, 1.17985650e-20, 7.04669396e-13, 4.47854279e+02, 0.00000000e+00, 0.00000000e+00, 3.22998876e-25, 2.96679742e-18, 1.91351786e-01, 1.91351786e-01, 0.00000000e+00, 3.10315126e-25, 5.69815251e-10, 2.55007172e+00, 4.75097858e-15, 5.44914129e-17, 2.98758950e-29, 5.47741763e-08, 2.48252097e-23, 1.32449005e+02
5.88096445e-03, 0.00000000e+00, 0.00000000e+00, 6.21459670e-02, 8.58974278e-01, 7.05066973e-13, 1.79046669e-20, 7.68738317e-13, 4.18469238e+02, 0.00000000e+00, 0.00000000e+00, 4.53330851e-25, 4.56769217e-18, 1.90552324e-01, 1.90552324e-01, 0.00000000e+00, 4.02564890e-25, 4.37754583e-10, 2.84456873e+00, 7.32878571e-15, 6.02867693e-17, 3.59996292e-30, 6.05996036e-08, 3.22051897e-23, 1.08850098e+02
5.96553786e-03, 0.00000000e+00, 0.00000000e+00, 7.50969499e-02, 9.19913292e-01, 7.31803398e-13, 2.72966953e-20, 8.48065541e-13, 3.91895599e+02, 0.00000000e+00, 0.00000000e+00, 6.46648562e-25, 7.06340609e-18, 1.90384850e-01, 1.90384850e-01, 0.00000000e+00, 5.28766069e-25, 3.59941715e-10, 3.16933084e+00, 1.08165921e-14, 6.70169159e-17, 3.44378773e-31, 6.73646738e-08, 4.23012808e-23, 8.84502029e+01
6.05040602e-03, 0.00000000e+00, 0.00000000e+00, 8.56866688e-02, 9.68444228e-01, 7.65803328e-13, 3.98767036e-20, 9.42097962e-13, 3.72968201e+02, 0.00000000e+00, 0.00000000e+00, 9.01301293e-25, 1.04290601e-17, 1.91439688e-01, 1.91439688e-01, 0.00000000e+00, 6.79827016e-25, 3.20755422e-10, 3.47765350e+00, 1.47484953e-14, 7.38160097e-17, 4.09854943e-32, 7.41990505e-08, 5.43861534e-23, 7.42921371e+01
6.13556942e-03, 0.00000000e+00, 0.00000000e+00, 9.15505663e-02, 9.90245998e-01, 8.06681870e-13, 5.37451233e-20, 1.04560739e-12, 3.65177856e+02, 0.00000000e+00, 0.00000000e+00, 1.18259124e-24, 1.41220840e-17, 1.94296509e-01, 1.94296509e-01, 0.00000000e+00, 8.28659332e-25, 3.20445032e-10, 3.71710324e+00, 1.80111680e-14, 7.94757647e-17, 1.68157303e-32, 7.98881814e-08, 6.62927403e-23, 6.82688522e+01
6.22102898e-03, 0.00000000e+00, 0.00000000e+00, 9.29772183e-02, 9.89784062e-01, 8.53628854e-13, 6.63997071e-20, 1.15306224e-12, 3.65713104e+02, 0.00000000e+00, 0.00000000e+00, 1.46314667e-24, 1.74572729e-17, 1.98997945e-01, 1.98997945e-01, 0.00000000e+00, 9.65086121e-25, 3.55613622e-10, 3.86521840e+00, 2.01381439e-14, 8.40457722e-17, 2.22742764e-32, 8.44818970e-08, 7.72068960e-23, 6.83635330e+01
6.30678656e-03, 0.00000000e+00, 0.00000000e+00, 9.20360386e-02, 9.79914129e-01, 9.06043903e-13, 7.67591361e-20, 1.26378617e-12, 3.69774536e+02, 0.00000000e+00, 0.00000000e+00, 1.74658676e-24, 2.01593229e-17, 2.04958260e-01, 2.04958260e-01, 0.00000000e+00, 1.09998429e-24, 4.13703322e-10, 3.93662453e+00, 2.15234308e-14, 8.83089883e-17, 4.30346483e-32, 8.87672442e-08, 8.79987466e-23, 7.13814011e+01
6.39284216e-03, 0.00000000e+00, 0.00000000e+00, 9.00556073e-02, 9.66544271e-01, 9.64571196e-13, 8.53275770e-20, 1.38352448e-12, 3.75184113e+02, 0.00000000e+00, 0.00000000e+00, 2.05632037e-24, 2.23675544e-17, 2.11507887e-01, 2.11507887e-01, 0.00000000e+00, 1.24718880e-24, 4.83696749e-10, 3.95772433e+00, 2.25900977e-14, 9.27269202e-17, 9.15866264e-32, 9.32080866e-08, 9.97751084e-23, 7.61287231e+01
6.47919765e-03, 0.00000000e+00, 0.00000000e+00, 8.77282172e-02, 9.52334344e-01, 1.03406292e-12, 9.31713559e-20, 1.52552786e-12, 3.80945618e+02, 0.00000000e+00, 0.00000000e+00, 2.44253089e-24, 2.43669326e-17, 2.18276039e-01, 2.18276039e-01, 0.00000000e+00, 1.43161392e-24, 5.63096625e-10, 3.94553971e+00, 2.37322691e-14, 9.79417116e-17, 1.95268843e-31, 9.84499522e-08, 1.14529123e-22, 8.18139114e+01
6.56585349e-03, 0.00000000e+00, 0.00000000e+00, 8.53587165e-02, 9.38283265e-01, 1.12592964e-12, 1.01527896e-19, 1.71452067e-12, 3.86666901e+02, 0.00000000e+00, 0.00000000e+00, 3.00495046e-24, 2.64828673e-17, 2.25112528e-01, 2.25112528e-01, 0.00000000e+00, 1.70198555e-24, 6.57858323e-10, 3.90600467e+00, 2.53723688e-14, 1.05061937e-16, 4.07231163e-31, 1.05607121e-07, 1.36158831e-22, 8.79484024e+01
6.65281108e-03, 0.00000000e+00, 0.00000000e+00, 8.31137449e-02, 9.24798310e-01, 1.26220204e-12, 1.11985547e-19, 1.99579112e-12, 3.92192322e+02, 0.00000000e+00, 0.00000000e+00, 3.95807291e-24, 2.91289800e-17, 2.31979847e-01, 2.31979847e-01, 0.00000000e+00, 2.16205968e-24, 7.83202725e-10, 3.83810687e+00, 2.81236216e-14, 1.16071479e-16, 8.32857872e-31, 1.16673796e-07, 1.72964771e-22, 9.41675720e+01
6.74007088e-03, 0.00000000e+00, 0.00000000e+00, 8.10840875e-02, 9.12109256e-01, 1.48290516e-12, 1.26920486e-19, 2.45145917e-12, 3.97453949e+02, 0.00000000e+00, 0.00000000e+00, 5.79952078e-24, 3.29205079e-17, 2.38917977e-01, 2.38917977e-01, 0.00000000e+00, 3.04868017e-24, 9.69174185e-10, 3.73931003e+00, 3.29838865e-14, 1.34474911e-16, 1.69138215e-30, 1.35172726e-07, 2.43894385e-22, 1.00342606e+02
6.82763522e-03, 0.00000000e+00, 0.00000000e+00, 7.92930052e-02, 9.00265753e-01, 1.85824294e-12, 1.50207883e-19, 3.22774164e-12, 4.02446594e+02, 0.00000000e+00, 0.00000000e+00, 9.76397755e-24, 3.88531498e-17, 2.45996013e-01, 2.45996013e-01, 0.00000000e+00, 4.93878952e-24, 1.27056476e-09, 3.61242270e+00, 4.16097922e-14, 1.66292340e-16, 3.47718150e-30, 1.67155264e-07, 3.95103168e-22, 1.06307808e+02
6.91550365e-03, 0.00000000e+00, 0.00000000e+00, 7.77198225e-02, 8.89124453e-01, 2.50777068e-12, 1.88312630e-19, 4.57889456e-12, 4.07217468e+02, 0.00000000e+00, 0.00000000e+00, 1.90900821e-23, 4.85773097e-17, 2.53277272e-01, 2.53277272e-01, 0.00000000e+00, 9.31933768e-24, 1.78441883e-09, 3.46992230e+00, 5.67408601e-14, 2.21598774e-16, 7.36650900e-30, 2.22748696e-07, 7.45547014e-22, 1.12010735e+02
7.00367847e-03, 0.00000000e+00, 0.00000000e+00, 7.63443112e-02, 8.78601849e-01, 3.62833374e-12, 2.51960430e-19, 6.93356570e-12, 4.11812439e+02, 0.00000000e+00, 0.00000000e+00, 4.25482574e-23, 6.48265483e-17, 2.60850489e-01, 2.60850489e-01, 0.00000000e+00, 2.01464331e-23, 2.67562106e-09, 3.33096933e+00, 8.28599681e-14, 3.16780343e-16, 1.61942316e-29, 3.18424156e-07, 1.61171477e-21, 1.17511612e+02
7.09215971e-03, 0.00000000e+00, 0.00000000e+00, 7.51336366e-02, 8.68608177e-01, 5.53317505e-12, 3.58541281e-19, 1.09901081e-11, 4.16285828e+02, 0.00000000e+00, 0.00000000e+00, 1.03962729e-22, 9.20211896e-17, 2.68813521e-01, 2.68813521e-01, 0.00000000e+00, 4.79638474e-23, 4.21624602e-09, 3.21228051e+00, 1.27006654e-13, 4.77552940e-16, 3.68602288e-29, 4.80031019e-07, 3.83710790e-21, 1.22769302e+02
7.18094921e-03, 0.00000000e+00, 0.00000000e+00, 7.40512162e-02, 8.59027565e-01, 8.70507312e-12, 5.35495377e-19, 1.78473070e-11, 4.20681793e+02, 0.00000000e+00, 0.00000000e+00, 2.66869827e-22, 1.37115761e-16, 2.77242959e-01, 2.77242959e-01, 0.00000000e+00, 1.20332338e-22, 6.84091006e-09, 3.12148166e+00, 1.99889435e-13, 7.43006766e-16, 8.58179457e-29, 7.46862327e-07, 9.62658661e-21, 1.27803741e+02
7.27004791e-03, 0.00000000e+00, 0.00000000e+00, 7.30939656e-02, 8.49785984e-01, 1.38656300e-11, 8.24896250e-19, 2.91735004e-11, 4.25020844e+02, 0.00000000e+00, 0.00000000e+00, 6.94944654e-22, 2.10743425e-16, 2.86193073e-01, 2.86193073e-01, 0.00000000e+00, 3.06831879e-22, 1.12206253e-08, 3.05774665e+00, 3.17307812e-13, 1.17075729e-15, 2.01444689e-28, 1.17683260e-06, 2.45465524e-20, 1.32602737e+02
7.35945627e-03, 0.00000000e+00, 0.00000000e+00, 7.22494051e-02, 8.40788662e-01, 2.20667686e-11, 1.28941917e-18, 4.74207548e-11, 4.29334045e+02, 0.00000000e+00, 0.00000000e+00, 1.79204156e-21, 3.28696561e-16, 2.95715421e-01, 2.95715421e-01, 0.00000000e+00, 7.75942923e-22, 1.83711713e-08, 3.01598859e+00, 5.01718187e-13, 1.84355006e-15, 4.71512091e-28, 1.85311671e-06, 6.20754395e-20, 1.37195251e+02
7.44917616e-03, 0.00000000e+00, 0.00000000e+00, 7.15094209e-02, 8.32005560e-01, 3.48089300e-11, 2.01994590e-18, 7.60811761e-11, 4.33641785e+02, 0.00000000e+00, 0.00000000e+00, 4.50885449e-21, 5.13829668e-16, 3.05875778e-01, 3.05875778e-01, 0.00000000e+00, 1.91804403e-21, 2.97924707e-08, 2.99049997e+00, 7.84274609e-13, 2.87783891e-15, 1.09110008e-27, 2.89277227e-06, 1.53443542e-19, 1.41603912e+02
7.53920851e-03, 0.00000000e+00, 0.00000000e+00, 7.08654076e-02, 8.23382199e-01, 5.41997246e-11, 3.14494731e-18, 1.19992349e-10, 4.37978271e+02, 0.00000000e+00, 0.00000000e+00, 1.09774961e-20, 7.98362064e-16, 3.16730827e-01, 3.16730827e-01, 0.00000000e+00, 4.59871587e-21, 4.76721631e-08, 2.97656822e+00, 1.20677632e-12, 4.43469139e-15, 2.48978214e-27, 4.45770365e-06, 3.67897289e-19, 1.45789688e+02
7.62955379e-03, 0.00000000e+00, 0.00000000e+00, 7.03075007e-02, 8.14832330e-01, 8.31730587e-11, 4.84220364e-18, 1.85701593e-10, 4.42383209e+02, 0.00000000e+00, 0.00000000e+00, 2.57632090e-20, 1.22674596e-15, 3.28313351e-01, 3.28313351e-01, 0.00000000e+00, 1.06615778e-20, 7.51619780e-08, 2.97073197e+00, 1.82415823e-12, 6.73488390e-15, 5.59623704e-27, 6.76983200e-06, 8.52926247e-19, 1.49782349e+02
